date_and_time,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
3/2/2013 11:00,-0.833519981,-0.719925102,-0.993797798,1.513514614,-1.480776913,-0.081435202
3/2/2013 12:00,-0.786863362,-0.47449621,-0.923641749,1.390741652,-1.47352056,-0.081435202
3/2/2013 13:00,-0.705214279,-0.229067318,-0.844716193,1.258524615,-1.415469736,-0.081435202
3/2/2013 14:00,-0.775199207,-0.211536683,-0.853485699,1.192416096,-1.379187972,-0.081435202
3/2/2013 15:00,-0.588572733,-0.281659223,-0.871024712,1.135751652,-1.35016256,-0.081435202
3/2/2013 16:00,-0.495259495,-0.316720494,-0.879794218,1.069643133,-1.284855383,-0.081435202
3/2/2013 17:00,-0.331961329,-0.334251129,-0.941180761,1.060199059,-1.219548207,-0.081435202
3/2/2013 18:00,-0.331961329,-0.43943494,-0.985028292,1.041310911,-1.190522795,-0.081435202
3/2/2013 19:00,-0.238648092,-0.737455737,-1.160418415,1.012978689,-1.125215618,-0.081435202
3/2/2013 20:00,-0.145334855,-0.947823359,-1.230574464,1.022422763,-0.994601265,-0.081435202
3/2/2013 21:00,0.04129162,-0.947823359,-1.221804958,0.975202393,-0.987344912,-0.081435202
3/2/2013 22:00,0.192925631,-0.947823359,-1.423503599,0.927982022,-1.045395736,-0.081435202
3/2/2013 23:00,0.274574714,-0.947823359,-1.414734093,0.833541282,-1.074421148,-0.081435202
3/3/2013 0:00,0.192925631,-0.947823359,-1.265652489,0.748544615,-1.22680456,-0.081435202
3/3/2013 1:00,-0.087014081,-0.947823359,-1.221804958,0.682436097,-1.248573618,-0.081435202
3/3/2013 2:00,0.146269013,-0.947823359,-1.458581624,0.55021906,-1.168753736,-0.081435202
3/3/2013 3:00,0.262910559,-0.947823359,-1.598893723,0.484110541,-1.045395736,-0.081435202
3/3/2013 4:00,0.262910559,-0.947823359,-1.660280266,0.418002023,-1.03088303,-0.081435202
3/3/2013 5:00,0.227918095,-0.947823359,-1.677819278,0.399113875,-1.009113971,-0.081435202
3/3/2013 6:00,0.029627466,-0.947823359,-1.721666809,0.3896698,-1.001857618,-0.081435202
3/3/2013 7:00,0.017963311,-0.947823359,-1.493659649,0.408557949,-0.943806795,-0.081435202
3/3/2013 8:00,-0.005364998,-0.947823359,-1.063953847,0.34244943,-1.10344656,-0.081435202
3/3/2013 9:00,0.04129162,-0.947823359,-0.879794218,0.333005356,-1.110702912,-0.081435202
3/3/2013 10:00,0.076284084,-0.947823359,-0.581631009,0.24800869,-1.074421148,-0.081435202
3/3/2013 11:00,0.099612394,-0.912762089,-0.239620269,0.125235727,-1.045395736,-0.081435202
3/3/2013 12:00,0.192925631,-0.877700818,-0.09930817,0.04023906,-1.10344656,-0.081435202
3/3/2013 13:00,0.297903023,-0.667333197,-0.011613109,-0.082533903,-1.045395736,-0.081435202
3/3/2013 14:00,0.087948239,-0.369312399,0.076081953,-0.120310199,-1.110702912,-0.081435202
3/3/2013 15:00,0.344559642,-0.018699696,0.102390471,-0.176974643,-1.088933854,-0.081435202
3/3/2013 16:00,0.122940703,0.06895348,-0.020382615,-0.158086495,-0.893012324,-0.081435202
3/3/2013 17:00,-0.087014081,-0.106352872,-0.195772738,-0.101422051,-0.842217853,-0.081435202
3/3/2013 18:00,-0.005364998,-0.702394467,-0.458857922,-0.00698131,-0.776910677,-0.081435202
3/3/2013 19:00,0.449537034,-0.947823359,-0.371162861,0.08745943,-1.088933854,-0.081435202
3/3/2013 20:00,0.764469211,-0.947823359,-0.151925207,0.106347579,-1.139728324,-0.081435202
3/3/2013 21:00,0.729476747,-0.947823359,-0.765790638,0.125235727,-1.096190207,-0.081435202
3/3/2013 22:00,-0.261976401,-0.947823359,-0.906102736,0.134679801,-0.987344912,-0.081435202
3/3/2013 23:00,-0.670221815,-0.947823359,-0.371162861,0.219676467,-1.045395736,-0.081435202
3/4/2013 0:00,-0.600236887,-0.947823359,-0.371162861,0.314117208,-1.045395736,-0.081435202
3/4/2013 1:00,-0.623565197,-0.947823359,-0.44131891,0.3896698,-1.052652089,-0.081435202
3/4/2013 2:00,-0.716878434,-0.211536683,-0.529013972,0.436890171,-1.038139383,-0.081435202
3/4/2013 3:00,-0.868512445,-0.001169061,-0.546552984,0.418002023,-1.045395736,-0.081435202
3/4/2013 4:00,-0.891840754,-0.334251129,-0.792099156,0.502998689,-1.081677501,-0.081435202
3/4/2013 5:00,-0.8801766,-0.211536683,-1.046414835,0.559663134,-1.038139383,-0.081435202
3/4/2013 6:00,-0.938497373,-0.404373669,-1.12534039,0.625771652,-0.958319501,-0.081435202
3/4/2013 7:00,-0.891840754,-0.790047643,-0.634248046,0.710768319,-1.001857618,-0.081435202
3/4/2013 8:00,-0.8801766,-0.842639548,-0.423779898,0.786320911,-1.001857618,-0.081435202
3/4/2013 9:00,-0.845184136,-0.351781764,-0.274698293,0.786320911,-1.117959265,-0.081435202
3/4/2013 10:00,-0.85684829,-0.088822237,-0.195772738,0.776876837,-1.117959265,-0.081435202
3/4/2013 11:00,-0.845184136,0.06895348,-0.064230146,0.710768319,-1.139728324,-0.081435202
3/4/2013 12:00,-0.810191671,0.121545385,0.041003928,0.625771652,-1.132471971,-0.081435202
3/4/2013 13:00,-0.833519981,0.191667926,0.058542941,0.521886837,-1.190522795,-0.081435202
3/4/2013 14:00,-0.891840754,0.226729196,0.172546521,0.436890171,-1.110702912,-0.081435202
3/4/2013 15:00,-0.868512445,0.191667926,0.111159978,0.370781652,-1.22680456,-0.081435202
3/4/2013 16:00,-0.845184136,0.331913007,0.067312447,0.333005356,-1.183266442,-0.081435202
3/4/2013 17:00,-0.716878434,0.542280629,-0.090538664,0.351893504,-1.045395736,-0.081435202
3/4/2013 18:00,-0.646893506,0.121545385,-0.230850762,0.399113875,-1.038139383,-0.081435202
3/4/2013 19:00,-0.611901042,-0.421904304,-0.379932367,0.418002023,-0.965575854,-0.081435202
3/4/2013 20:00,-0.518587804,-0.737455737,-0.529013972,0.436890171,-0.965575854,-0.081435202
3/4/2013 21:00,-0.331961329,-0.912762089,-0.607939527,0.455778319,-0.951063148,-0.081435202
3/4/2013 22:00,-0.156999009,-0.860170183,-0.634248046,0.427446097,-0.936550442,-0.081435202
3/4/2013 23:00,-0.098678236,0.542280629,-0.78332965,0.333005356,-0.900268677,-0.081435202
3/5/2013 0:00,-0.028693308,0.542280629,-0.774560144,0.29522906,-0.842217853,-0.081435202
3/5/2013 1:00,0.099612394,0.542280629,-0.888563724,0.229120541,-0.805936089,-0.081435202
3/5/2013 2:00,0.262910559,0.542280629,-1.01133681,0.191344245,-0.769654324,-0.081435202
3/5/2013 3:00,0.344559642,0.542280629,-1.248113476,0.144123875,-0.755141618,-0.081435202
3/5/2013 4:00,0.472865344,0.542280629,-1.309500019,0.134679801,-0.78416703,-0.081435202
3/5/2013 5:00,0.624499355,0.542280629,-1.379656069,0.134679801,-0.762397971,-0.081435202
3/5/2013 6:00,0.554514426,0.542280629,-1.221804958,0.106347579,-0.849474206,-0.081435202
3/5/2013 7:00,0.519521962,0.542280629,-1.002567304,0.096903504,-0.740628912,-0.081435202
3/5/2013 8:00,0.391216261,0.542280629,-0.581631009,0.078015356,-0.8349615,-0.081435202
3/5/2013 9:00,0.379552106,0.542280629,-0.423779898,0.021350912,-0.820448795,-0.081435202
3/5/2013 10:00,0.484529498,0.542280629,-0.309776318,-0.044757607,-0.842217853,-0.081435202
3/5/2013 11:00,0.566178581,0.542280629,-0.21331175,-0.120310199,-0.849474206,-0.081435202
3/5/2013 12:00,0.624499355,-0.54461875,-0.055460639,-0.271415384,-0.827705148,-0.081435202
3/5/2013 13:00,0.577842736,0.542280629,0.076081953,-0.384744273,-0.78416703,-0.081435202
3/5/2013 14:00,0.671155973,0.542280629,0.137468496,-0.46974094,-0.740628912,-0.081435202
3/5/2013 15:00,0.974423995,0.542280629,0.181316027,-0.498073162,-0.7116035,-0.081435202
3/5/2013 16:00,1.266027862,0.542280629,0.093620965,-0.51696131,-0.682578089,-0.081435202
3/5/2013 17:00,1.16105047,0.384504912,-0.222081256,-0.46974094,-0.610014559,-0.081435202
3/5/2013 18:00,1.114393851,0.384504912,-0.222081256,-0.422520569,-0.610014559,-0.081435202
3/5/2013 19:00,1.172714625,0.384504912,-0.616709033,-0.365856125,-0.624527265,-0.081435202
3/5/2013 20:00,1.324348636,0.384504912,-0.713173601,-0.337523903,-0.602758206,-0.081435202
3/5/2013 21:00,1.371005254,0.384504912,-0.809638169,-0.337523903,-0.595501853,-0.081435202
3/5/2013 22:00,1.53430342,0.384504912,-0.827177181,-0.337523903,-0.5882455,-0.081435202
3/5/2013 23:00,1.51097511,0.384504912,-0.520244466,-0.375300199,-0.675321736,-0.081435202
3/6/2013 0:00,1.580960039,0.384504912,-0.792099156,-0.375300199,-0.646296324,-0.081435202
3/6/2013 1:00,1.685937431,0.384504912,-0.993797798,-0.394188347,-0.602758206,-0.081435202
3/6/2013 2:00,1.580960039,0.384504912,-1.01133681,-0.422520569,-0.5882455,-0.081435202
3/6/2013 3:00,0.869446603,0.384504912,-0.89733323,-0.431964643,-0.602758206,-0.081435202
3/6/2013 4:00,0.752805056,0.384504912,-0.800868663,-0.450852791,-0.631783618,-0.081435202
3/6/2013 5:00,1.184378779,0.384504912,-0.78332965,-0.441408717,-0.595501853,-0.081435202
3/6/2013 6:00,1.196042934,0.384504912,-0.748251626,-0.375300199,-0.610014559,-0.081435202
3/6/2013 7:00,1.184378779,0.384504912,-0.625478539,-0.30919168,-0.602758206,-0.081435202
3/6/2013 8:00,1.266027862,0.384504912,-0.546552984,-0.30919168,-0.544707383,-0.081435202
3/6/2013 9:00,1.277692017,0.384504912,-0.450088416,-0.318635754,-0.602758206,-0.081435202
3/6/2013 10:00,1.126058006,0.384504912,-0.371162861,-0.346967977,-0.566476441,-0.081435202
3/6/2013 11:00,1.079401387,0.384504912,-0.21331175,-0.450852791,-0.508425618,-0.081435202
3/6/2013 12:00,1.196042934,0.384504912,-0.143155701,-0.51696131,-0.522938324,-0.081435202
3/6/2013 13:00,1.254363707,0.384504912,-0.037921627,-0.583069828,-0.508425618,-0.081435202
3/6/2013 14:00,1.452654337,0.384504912,0.067312447,-0.649178347,-0.501169265,-0.081435202
3/6/2013 15:00,1.650944967,0.384504912,0.058542941,-0.649178347,-0.508425618,-0.081435202
3/6/2013 16:00,1.627616657,0.384504912,-0.002843602,-0.658622421,-0.486656559,-0.081435202
3/6/2013 17:00,1.639280812,0.191667926,-0.160694713,-0.592513902,-0.472143853,-0.081435202
3/6/2013 18:00,1.662609121,-0.842639548,-0.458857922,-0.498073162,-0.457631147,-0.081435202
3/6/2013 19:00,1.674273276,-0.842639548,-0.686865082,-0.441408717,-0.4648875,-0.081435202
3/6/2013 20:00,1.767586514,-0.842639548,-0.800868663,-0.365856125,-0.435862088,-0.081435202
3/6/2013 21:00,1.895892215,-0.842639548,-0.774560144,-0.413076495,-0.421349382,-0.081435202
3/6/2013 22:00,1.965877143,-0.842639548,-0.616709033,-0.441408717,-0.406836677,-0.081435202
3/6/2013 23:00,1.977541298,-0.842639548,-0.739482119,-0.431964643,-0.406836677,-0.081435202
3/7/2013 0:00,2.024197917,-0.842639548,-0.757021132,-0.460296865,-0.406836677,-0.081435202
3/7/2013 1:00,2.164167773,-0.842639548,-0.923641749,-0.46974094,-0.421349382,-0.081435202
3/7/2013 2:00,2.28080932,-0.842639548,-1.020106316,-0.51696131,-0.421349382,-0.081435202
3/7/2013 3:00,2.094182845,-0.842639548,-1.12534039,-0.545293532,-0.450374794,-0.081435202
3/7/2013 4:00,1.919220524,-0.842639548,-1.213035452,-0.545293532,-0.457631147,-0.081435202
3/7/2013 5:00,1.849235596,-0.842639548,-1.248113476,-0.545293532,-0.421349382,-0.081435202
3/7/2013 6:00,1.849235596,-0.842639548,-1.23934397,-0.545293532,-0.392323971,-0.081435202
3/7/2013 7:00,1.814243132,-0.842639548,-0.89733323,-0.51696131,-0.239940559,-0.081435202
3/7/2013 8:00,1.919220524,-0.842639548,-0.388701873,-0.545293532,-0.254453265,-0.081435202
3/7/2013 9:00,2.070854535,-0.842639548,-0.32731533,-0.592513902,-0.268965971,-0.081435202
3/7/2013 10:00,2.420779176,-0.842639548,-0.090538664,-0.668066495,-0.254453265,-0.081435202
3/7/2013 11:00,2.82902459,-0.842639548,0.155007508,-0.828615754,-0.370554912,-0.081435202
3/7/2013 12:00,3.55220218,-0.842639548,0.198855039,-1.017497235,-0.370554912,-0.081435202
3/7/2013 13:00,3.283926622,-0.54461875,0.295319607,-1.149714272,-0.377811265,-0.081435202
3/7/2013 14:00,2.444107485,0.10401475,0.435631705,-1.281931309,-0.399580324,-0.081435202
3/7/2013 15:00,2.957330291,0.244259831,0.400553681,-1.395260198,-0.305247735,-0.081435202
3/7/2013 16:00,1.231035398,0.664995075,0.383014668,-1.451924642,-0.276222323,-0.081435202
3/7/2013 17:00,0.869446603,0.664995075,0.111159978,-1.480256865,-0.276222323,-0.081435202
3/7/2013 18:00,1.440990182,0.664995075,-0.257159281,-1.42359242,-0.239940559,-0.081435202
3/7/2013 19:00,1.312684481,-0.947823359,-0.292237306,-1.385816124,-0.239940559,-0.081435202
3/7/2013 20:00,0.799461675,0.664995075,-0.081769158,-1.37637205,-0.385067618,-0.081435202
3/7/2013 21:00,1.266027862,0.664995075,-0.248389775,-1.385816124,-0.297991382,-0.081435202
3/7/2013 22:00,2.560749032,0.664995075,-0.502705453,-1.357483902,-0.297991382,-0.081435202
3/7/2013 23:00,3.680507882,0.664995075,-0.44131891,-1.348039828,-0.276222323,-0.081435202
3/8/2013 0:00,3.797149428,0.664995075,-0.774560144,-1.338595754,-0.334273147,-0.081435202
3/8/2013 1:00,3.92545513,0.664995075,-0.78332965,-1.319707606,-0.327016794,-0.081435202
3/8/2013 2:00,3.435560633,0.664995075,-0.678095576,-1.32915168,-0.327016794,-0.081435202
3/8/2013 3:00,2.700718888,0.664995075,-0.871024712,-1.338595754,-0.348785853,-0.081435202
3/8/2013 4:00,2.304137629,0.664995075,-0.914872243,-1.310263531,-0.3415295,-0.081435202
3/8/2013 5:00,2.362458402,0.664995075,-0.949950267,-1.244155013,-0.348785853,-0.081435202
3/8/2013 6:00,2.385786712,0.664995075,-0.958719773,-1.187490569,-0.327016794,-0.081435202
3/8/2013 7:00,2.957330291,0.664995075,-0.581631009,-1.130826124,-0.2181715,-0.081435202
3/8/2013 8:00,2.864017054,0.664995075,-0.134386195,-1.093049828,-0.2181715,-0.081435202
3/8/2013 9:00,2.980658601,0.664995075,0.207624545,-1.064717606,-0.268965971,-0.081435202
3/8/2013 10:00,3.213941694,0.664995075,0.426862199,-1.093049828,-0.283478676,-0.081435202
3/8/2013 11:00,2.327465938,0.664995075,0.637330347,-1.12138205,-0.450374794,-0.081435202
3/8/2013 12:00,1.044408923,0.664995075,0.733794915,-1.234710939,-0.435862088,-0.081435202
3/8/2013 13:00,0.834454139,0.664995075,0.795181458,-1.32915168,-0.450374794,-0.081435202
3/8/2013 14:00,0.624499355,0.664995075,0.251472076,-1.319707606,-0.116582559,-0.081435202
3/8/2013 15:00,2.094182845,0.664995075,-0.029152121,-1.253599087,-0.160120676,-0.081435202
3/8/2013 16:00,1.126058006,0.524749993,-0.204542244,-1.178046495,-0.247196912,-0.081435202
3/8/2013 17:00,0.356223797,0.524749993,-0.362393355,-1.178046495,-0.276222323,-0.081435202
3/8/2013 18:00,-0.331961329,0.524749993,-0.450088416,-1.12138205,-0.319760441,-0.081435202
3/8/2013 19:00,-0.48359534,0.524749993,-0.458857922,-1.12138205,-0.247196912,-0.081435202
3/8/2013 20:00,-0.343625484,0.524749993,-0.55532249,-1.159158346,-0.363298559,-0.081435202
3/8/2013 21:00,-0.413610412,0.524749993,-0.564091996,-1.187490569,-0.348785853,-0.081435202
3/8/2013 22:00,-0.401946258,0.524749993,-0.625478539,-1.263043161,-0.457631147,-0.081435202
3/8/2013 23:00,-0.460267031,0.524749993,-0.695634589,-1.395260198,-0.530194677,-0.081435202
3/9/2013 0:00,-0.460267031,0.524749993,-0.871024712,-1.518033161,-0.493912912,-0.081435202
3/9/2013 1:00,-0.343625484,0.524749993,-0.914872243,-1.621917976,-0.479400206,-0.081435202
3/9/2013 2:00,-0.273640556,0.524749993,-1.002567304,-1.735246864,-0.4648875,-0.081435202
3/9/2013 3:00,-0.191991473,0.524749993,-1.072723353,-1.839131679,-0.450374794,-0.081435202
3/9/2013 4:00,-0.168663164,0.524749993,-1.12534039,-1.924128346,-0.4648875,-0.081435202
3/9/2013 5:00,-0.1336707,0.524749993,-1.116570884,-1.914684272,-0.428605735,-0.081435202
3/9/2013 6:00,-0.087014081,0.524749993,-0.879794218,-1.905240198,-0.435862088,-0.081435202
3/9/2013 7:00,0.204589786,0.524749993,-0.730712613,-1.867463901,-0.385067618,-0.081435202
3/9/2013 8:00,0.216253941,0.524749993,-0.362393355,-1.763579087,-0.363298559,-0.081435202
3/9/2013 9:00,0.321231333,0.524749993,0.365475656,-1.536921309,-0.254453265,-0.081435202
3/9/2013 10:00,0.659491819,0.524749993,0.163777015,-1.357483902,-0.5882455,-0.081435202
3/9/2013 11:00,0.227918095,0.524749993,-0.002843602,-1.036385384,-0.936550442,-0.081435202
3/9/2013 12:00,-0.180327319,0.524749993,-0.160694713,-0.781395384,-1.205035501,-0.081435202
3/9/2013 13:00,-0.145334855,0.524749993,-0.292237306,-0.535849458,-1.415469736,-0.081435202
3/9/2013 14:00,-0.191991473,0.437096818,-0.292237306,-0.450852791,-1.488033266,-0.081435202
3/9/2013 15:00,-0.518587804,0.437096818,-0.292237306,-0.30919168,-1.488033266,-0.081435202
3/9/2013 16:00,-0.751870898,0.437096818,-0.239620269,-0.167530569,-1.52431503,-0.081435202
3/9/2013 17:00,-0.775199207,0.437096818,-0.362393355,0.021350912,-1.531571383,-0.081435202
3/9/2013 18:00,-0.786863362,0.437096818,-0.502705453,0.304673134,-1.553340442,-0.081435202
3/9/2013 19:00,-0.833519981,0.437096818,-0.599170021,0.493554615,-1.560596795,-0.081435202
3/9/2013 20:00,-0.810191671,0.437096818,-0.686865082,0.682436097,-1.560596795,-0.081435202
3/9/2013 21:00,-0.845184136,0.437096818,-0.748251626,0.767432763,-1.546084089,-0.081435202
3/9/2013 22:00,-0.798527517,0.437096818,-0.809638169,0.824097208,-1.531571383,-0.081435202
3/9/2013 23:00,-0.950161528,0.437096818,-1.055184341,0.842985356,-1.335649854,-0.081435202
3/10/2013 0:00,-0.85684829,0.437096818,-0.853485699,0.814653133,-1.517058678,-0.081435202
3/10/2013 1:00,-0.950161528,0.437096818,-0.985028292,0.833541282,-1.560596795,-0.081435202
3/10/2013 2:00,-0.950161528,0.437096818,-1.248113476,0.833541282,-1.35016256,-0.081435202
3/10/2013 3:00,-0.950161528,0.437096818,-1.379656069,0.871317578,-1.110702912,-0.081435202
3/10/2013 4:00,-0.798527517,0.437096818,-1.300730513,0.937426096,-1.183266442,-0.081435202
3/10/2013 5:00,-0.705214279,0.437096818,-1.493659649,0.956314244,-1.234060913,-0.081435202
3/10/2013 6:00,-0.611901042,0.437096818,-1.441042612,1.003534615,-1.197779148,-0.081435202
3/10/2013 7:00,-0.658557661,0.437096818,-0.932411255,1.069643133,-1.321137148,-0.081435202
3/10/2013 8:00,-0.775199207,0.437096818,-0.730712613,1.097975355,-1.335649854,-0.081435202
3/10/2013 9:00,-0.646893506,0.437096818,-0.625478539,1.050754985,-1.357418913,-0.081435202
3/10/2013 10:00,-0.635229351,0.437096818,-0.485166441,0.965758319,-1.364675266,-0.081435202
3/10/2013 11:00,-0.611901042,0.437096818,-0.371162861,0.918537948,-1.292111736,-0.081435202
3/10/2013 12:00,-0.635229351,0.437096818,-0.318545824,0.833541282,-1.313880795,-0.081435202
3/10/2013 13:00,-0.728542589,0.437096818,-0.274698293,0.720212393,-1.27759903,-0.081435202
3/10/2013 14:00,-0.728542589,0.402035547,-0.230850762,0.635215726,-1.248573618,-0.081435202
3/10/2013 15:00,-0.553580268,0.507219358,-0.248389775,0.59743943,-1.263086324,-0.081435202
3/10/2013 16:00,-0.530251959,0.507219358,-0.292237306,0.569107208,-1.183266442,-0.081435202
3/10/2013 17:00,-0.448602876,0.507219358,-0.406240886,0.559663134,-1.161497383,-0.081435202
3/10/2013 18:00,-0.390282103,0.507219358,-0.493935947,0.587995356,-1.132471971,-0.081435202
3/10/2013 19:00,-0.215319783,0.507219358,-0.625478539,0.616327578,-1.03088303,-0.081435202
3/10/2013 20:00,-0.180327319,0.507219358,-0.695634589,0.6446598,-0.980088559,-0.081435202
3/10/2013 21:00,-0.215319783,0.507219358,-0.792099156,0.654103874,-0.958319501,-0.081435202
3/10/2013 22:00,-0.075349926,0.507219358,-0.827177181,0.59743943,-0.929294089,-0.081435202
3/10/2013 23:00,0.029627466,0.507219358,-0.923641749,0.606883504,-0.922037736,-0.081435202
3/11/2013 0:00,0.157933167,0.507219358,-1.037645329,0.606883504,-0.893012324,-0.081435202
3/11/2013 1:00,0.227918095,0.507219358,-1.116570884,0.55021906,-0.849474206,-0.081435202
3/11/2013 2:00,0.297903023,0.507219358,-1.177957427,0.484110541,-0.8349615,-0.081435202
3/11/2013 3:00,0.344559642,0.507219358,-1.309500019,0.455778319,-0.813192442,-0.081435202
3/11/2013 4:00,0.309567178,0.507219358,-1.379656069,0.436890171,-0.776910677,-0.081435202
3/11/2013 5:00,0.321231333,0.507219358,-1.432273106,0.446334245,-0.762397971,-0.081435202
3/11/2013 6:00,0.146269013,0.507219358,-1.397195081,0.446334245,-0.718859853,-0.081435202
3/11/2013 7:00,0.052955775,0.507219358,-1.230574464,0.465222393,-0.704347147,-0.081435202
3/11/2013 8:00,0.157933167,0.507219358,-0.879794218,0.465222393,-0.755141618,-0.081435202
3/11/2013 9:00,0.216253941,0.507219358,-0.695634589,0.418002023,-0.733372559,-0.081435202
3/11/2013 10:00,0.087948239,0.507219358,-0.572861502,0.333005356,-0.798679736,-0.081435202
3/11/2013 11:00,0.23958225,0.507219358,-0.415010392,0.229120541,-0.849474206,-0.081435202
3/11/2013 12:00,0.601171045,0.507219358,-0.301006812,0.096903504,-0.798679736,-0.081435202
3/11/2013 13:00,0.554514426,0.507219358,-0.248389775,-0.016425384,-0.762397971,-0.081435202
3/11/2013 14:00,0.391216261,0.507219358,-0.274698293,-0.129754273,-0.7116035,-0.081435202
3/11/2013 15:00,0.251246405,0.419566183,-0.239620269,-0.205306866,-0.689834442,-0.081435202
3/11/2013 16:00,0.449537034,0.314382372,-0.292237306,-0.280859458,-0.66080903,-0.081435202
3/11/2013 17:00,0.694484283,0.314382372,-0.371162861,-0.252527236,-0.624527265,-0.081435202
3/11/2013 18:00,0.706148437,-0.088822237,-0.379932367,-0.233639088,-0.66080903,-0.081435202
3/11/2013 19:00,0.834454139,-0.158944777,-0.388701873,-0.21475094,-0.639039971,-0.081435202
3/11/2013 20:00,1.207707089,-0.158944777,-0.397471379,-0.186418718,-0.617270912,-0.081435202
3/11/2013 21:00,1.242699553,-0.158944777,-0.44131891,-0.233639088,-0.493912912,-0.081435202
3/11/2013 22:00,0.542850272,-0.158944777,-0.450088416,-0.280859458,-0.602758206,-0.081435202
3/11/2013 23:00,-0.028693308,-0.158944777,-0.581631009,-0.394188347,-0.595501853,-0.081435202
3/12/2013 0:00,0.192925631,-0.158944777,-0.730712613,-0.46974094,-0.573732794,-0.081435202
3/12/2013 1:00,0.43787288,-0.158944777,-0.572861502,-0.507517236,-0.5882455,-0.081435202
3/12/2013 2:00,0.23958225,-0.158944777,-0.590400515,-0.611402051,-0.559220088,-0.081435202
3/12/2013 3:00,0.251246405,-0.158944777,-0.616709033,-0.630290199,-0.508425618,-0.081435202
3/12/2013 4:00,0.06461993,-0.158944777,-0.800868663,-0.554737606,-0.189146088,1.702304566
3/12/2013 5:00,0.216253941,-0.158944777,-0.888563724,-0.583069828,-0.073044441,1.447484599
3/12/2013 6:00,0.157933167,-0.158944777,-0.932411255,-0.526405384,-0.036762676,1.82971455
3/12/2013 7:00,0.472865344,-0.158944777,-0.967489279,-0.535849458,-0.058531735,2.466764467
